earningsGrowth,revenueGrowth,symbol,Date
1.066,0.002,LIBAS,2024-07-07
1.066,0.002,LIBAS,2024-07-13
1.066,0.002,LIBAS,2024-07-20
1.066,0.002,LIBAS,2024-07-27
1.066,0.002,LIBAS,2024-08-03
1.066,0.002,LIBAS,2024-08-10
1.066,0.002,LIBAS,2024-08-17
,0.047,LIBAS,2024-08-24
,0.047,LIBAS,2024-09-01
,0.047,LIBAS,2024-09-08
,0.047,LIBAS,2024-09-15
,0.047,LIBAS,2024-09-21
,0.047,LIBAS,2024-09-28
,0.047,LIBAS,2024-10-05
,0.047,LIBAS,2024-10-12
,0.047,LIBAS,2024-10-19
