earningsGrowth,revenueGrowth,symbol,Date
1.333,0.151,CENTEXT,2024-07-07
1.333,0.151,CENTEXT,2024-07-13
1.333,0.151,CENTEXT,2024-07-20
2.179,0.171,CENTEXT,2024-07-27
2.179,0.171,CENTEXT,2024-08-03
2.179,0.171,CENTEXT,2024-08-10
0.2,0.106,CENTEXT,2024-08-17
0.2,0.106,CENTEXT,2024-08-24
0.2,0.106,CENTEXT,2024-09-01
0.2,0.106,CENTEXT,2024-09-08
0.2,0.106,CENTEXT,2024-09-15
0.2,0.106,CENTEXT,2024-09-21
0.2,0.106,CENTEXT,2024-09-28
0.2,0.106,CENTEXT,2024-10-05
0.2,0.106,CENTEXT,2024-10-12
0.2,0.106,CENTEXT,2024-10-19
