earningsGrowth,revenueGrowth,symbol,Date
,3.623,NITIRAJ,2024-07-07
,3.623,NITIRAJ,2024-07-13
,3.623,NITIRAJ,2024-07-20
,3.623,NITIRAJ,2024-07-27
,3.623,NITIRAJ,2024-08-03
,3.623,NITIRAJ,2024-08-10
,3.623,NITIRAJ,2024-08-17
,-0.635,NITIRAJ,2024-08-24
,-0.635,NITIRAJ,2024-09-01
,-0.635,NITIRAJ,2024-09-08
,-0.635,NITIRAJ,2024-09-15
,-0.635,NITIRAJ,2024-09-21
,-0.635,NITIRAJ,2024-09-28
,-0.635,NITIRAJ,2024-10-05
,-0.635,NITIRAJ,2024-10-12
,-0.635,NITIRAJ,2024-10-19
