earningsGrowth,revenueGrowth,symbol,Date
-0.545,-0.039,MANAKALUCO,2024-07-07
-0.545,-0.039,MANAKALUCO,2024-07-13
-0.545,-0.039,MANAKALUCO,2024-07-20
-0.545,-0.039,MANAKALUCO,2024-07-27
-0.545,-0.039,MANAKALUCO,2024-08-03
-0.545,-0.039,MANAKALUCO,2024-08-10
-0.353,-0.107,MANAKALUCO,2024-08-17
-0.353,-0.107,MANAKALUCO,2024-08-24
-0.353,-0.107,MANAKALUCO,2024-09-01
-0.353,-0.107,MANAKALUCO,2024-09-08
-0.353,-0.107,MANAKALUCO,2024-09-15
-0.353,-0.107,MANAKALUCO,2024-09-21
-0.353,-0.107,MANAKALUCO,2024-09-28
-0.353,-0.107,MANAKALUCO,2024-10-05
-0.353,-0.107,MANAKALUCO,2024-10-12
-0.353,-0.107,MANAKALUCO,2024-10-19
