dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
4.0,0.0064,0.0836,,,AARTIPHARM
4.0,0.0066000004,0.0836,,,AARTIPHARM
2.0,0.0034999999,0.0836,,,AARTIPHARM
2.0,0.0033000002,0.0836,,,AARTIPHARM
2.0,0.0031,0.0836,,,AARTIPHARM
2.0,0.0034,0.0805,,,AARTIPHARM
2.0,0.003,0.0805,,,AARTIPHARM
2.0,0.0029,0.0805,,,AARTIPHARM
2.0,0.0031,0.0805,,,AARTIPHARM
2.0,0.0032,0.0805,,,AARTIPHARM
2.0,0.0033000002,0.0805,,,AARTIPHARM
