dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
36.0,0.005,0.1271,,,BAJFINANCE
36.0,0.0050999997,0.1271,,,BAJFINANCE
36.0,0.0052,0.1271,,,BAJFINANCE
36.0,0.0054,0.14850001,,,BAJFINANCE
36.0,0.0053,0.14850001,,,BAJFINANCE
36.0,0.0056,0.14850001,,,BAJFINANCE
36.0,0.005,0.14850001,,,BAJFINANCE
36.0,0.0049,0.14850001,,,BAJFINANCE
36.0,0.0047,0.14850001,,,BAJFINANCE
36.0,0.0046,0.14850001,,,BAJFINANCE
36.0,0.0052,0.14850001,,,BAJFINANCE
