earningsGrowth,revenueGrowth,symbol,Date
3.039,0.673,OSIAHYPER,2024-07-07
3.039,0.673,OSIAHYPER,2024-07-13
3.039,0.673,OSIAHYPER,2024-07-20
3.039,0.673,OSIAHYPER,2024-07-27
3.039,0.673,OSIAHYPER,2024-08-03
0.515,0.577,OSIAHYPER,2024-08-10
0.515,0.577,OSIAHYPER,2024-08-17
0.515,0.577,OSIAHYPER,2024-08-24
0.515,0.577,OSIAHYPER,2024-09-01
0.515,0.577,OSIAHYPER,2024-09-08
0.515,0.577,OSIAHYPER,2024-09-15
0.515,0.577,OSIAHYPER,2024-09-21
0.515,0.577,OSIAHYPER,2024-09-28
0.515,0.577,OSIAHYPER,2024-10-05
0.515,0.577,OSIAHYPER,2024-10-12
0.515,0.577,OSIAHYPER,2024-10-19
